,index,ReceiptId,bonusPointsEarned,bonusPointsEarnedReason,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,pointsEarned,purchaseDate,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId
3602,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3603,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3604,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3605,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3606,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3607,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3608,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3609,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3610,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3611,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3612,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3613,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3614,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3615,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3616,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3617,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3618,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3619,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3620,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3621,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3622,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3623,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3624,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3625,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3626,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3627,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3628,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3629,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3630,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3631,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3632,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3633,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3634,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3635,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3636,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3637,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3638,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3639,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3640,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3641,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3642,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3643,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3644,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3645,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3646,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3647,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3648,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3649,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3650,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3651,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3652,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3653,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3654,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3655,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3656,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3657,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3658,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3659,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3660,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3661,423,600a1a8d0a7214ada2000008,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 00:21:32,2021-01-22 00:21:32,2021-01-22 00:30:13,2021-01-22 00:31:04,2021-01-22 00:30:13,1178.7,2021-01-21 00:00:00,214.0,FINISHED,1183.1,600a1a457d983a124e9adb9b
3662,424,600aff160a720f053500000c,500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 16:36:38,2021-01-22 16:36:38,2021-01-22 16:37:01,2021-01-22 16:37:13,2021-01-22 16:37:01,500.0,2021-01-22 00:00:00,0.0,FINISHED,0.0,600afb2a7d983a124e9aded0
3663,425,600afbd90a720f053500000b,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 16:22:49,2021-01-22 16:22:49,2021-01-22 16:30:46,2021-01-22 16:32:00,2021-01-22 16:30:46,1447.0,2021-01-15 00:00:00,122.0,FINISHED,769.4,600afb2a7d983a124e9aded0
3664,425,600afbd90a720f053500000b,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 16:22:49,2021-01-22 16:22:49,2021-01-22 16:30:46,2021-01-22 16:32:00,2021-01-22 16:30:46,1447.0,2021-01-15 00:00:00,122.0,FINISHED,769.4,600afb2a7d983a124e9aded0
3665,425,600afbd90a720f053500000b,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 16:22:49,2021-01-22 16:22:49,2021-01-22 16:30:46,2021-01-22 16:32:00,2021-01-22 16:30:46,1447.0,2021-01-15 00:00:00,122.0,FINISHED,769.4,600afb2a7d983a124e9aded0
3666,425,600afbd90a720f053500000b,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 16:22:49,2021-01-22 16:22:49,2021-01-22 16:30:46,2021-01-22 16:32:00,2021-01-22 16:30:46,1447.0,2021-01-15 00:00:00,122.0,FINISHED,769.4,600afb2a7d983a124e9aded0
3667,425,600afbd90a720f053500000b,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 16:22:49,2021-01-22 16:22:49,2021-01-22 16:30:46,2021-01-22 16:32:00,2021-01-22 16:30:46,1447.0,2021-01-15 00:00:00,122.0,FINISHED,769.4,600afb2a7d983a124e9aded0
3668,425,600afbd90a720f053500000b,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 16:22:49,2021-01-22 16:22:49,2021-01-22 16:30:46,2021-01-22 16:32:00,2021-01-22 16:30:46,1447.0,2021-01-15 00:00:00,122.0,FINISHED,769.4,600afb2a7d983a124e9aded0
3669,425,600afbd90a720f053500000b,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 16:22:49,2021-01-22 16:22:49,2021-01-22 16:30:46,2021-01-22 16:32:00,2021-01-22 16:30:46,1447.0,2021-01-15 00:00:00,122.0,FINISHED,769.4,600afb2a7d983a124e9aded0
3670,425,600afbd90a720f053500000b,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 16:22:49,2021-01-22 16:22:49,2021-01-22 16:30:46,2021-01-22 16:32:00,2021-01-22 16:30:46,1447.0,2021-01-15 00:00:00,122.0,FINISHED,769.4,600afb2a7d983a124e9aded0
3671,425,600afbd90a720f053500000b,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 16:22:49,2021-01-22 16:22:49,2021-01-22 16:30:46,2021-01-22 16:32:00,2021-01-22 16:30:46,1447.0,2021-01-15 00:00:00,122.0,FINISHED,769.4,600afb2a7d983a124e9aded0
3672,425,600afbd90a720f053500000b,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 16:22:49,2021-01-22 16:22:49,2021-01-22 16:30:46,2021-01-22 16:32:00,2021-01-22 16:30:46,1447.0,2021-01-15 00:00:00,122.0,FINISHED,769.4,600afb2a7d983a124e9aded0
3673,425,600afbd90a720f053500000b,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 16:22:49,2021-01-22 16:22:49,2021-01-22 16:30:46,2021-01-22 16:32:00,2021-01-22 16:30:46,1447.0,2021-01-15 00:00:00,122.0,FINISHED,769.4,600afb2a7d983a124e9aded0
3674,425,600afbd90a720f053500000b,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 16:22:49,2021-01-22 16:22:49,2021-01-22 16:30:46,2021-01-22 16:32:00,2021-01-22 16:30:46,1447.0,2021-01-15 00:00:00,122.0,FINISHED,769.4,600afb2a7d983a124e9aded0
3675,425,600afbd90a720f053500000b,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 16:22:49,2021-01-22 16:22:49,2021-01-22 16:30:46,2021-01-22 16:32:00,2021-01-22 16:30:46,1447.0,2021-01-15 00:00:00,122.0,FINISHED,769.4,600afb2a7d983a124e9aded0
3676,425,600afbd90a720f053500000b,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 16:22:49,2021-01-22 16:22:49,2021-01-22 16:30:46,2021-01-22 16:32:00,2021-01-22 16:30:46,1447.0,2021-01-15 00:00:00,122.0,FINISHED,769.4,600afb2a7d983a124e9aded0
